Date,County,Geography_Type,Strata,Strata_Name,Cause,Cause_Desc,ICD_Revision,Count,Annotation_Code,Annotation_Desc,Data_Revision_Date,State,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
2004,Stanislaus,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,104.0,0.0,0,0,California,366.0,208.0,123.0,31.0,4.0,0.0,0.0,159.0,100.0,47.0,4.0,77.0,237.0,46.0,2.0
2004,Shasta,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,41.0,0.0,0,0,California,366.0,254.0,75.0,34.0,3.0,0.0,0.0,177.0,101.0,44.0,0.0,0.0,350.0,16.0,0.0
2004,Santa Cruz,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,39.0,0.0,0,0,California,366.0,345.0,18.0,3.0,0.0,0.0,0.0,143.0,47.0,36.0,0.0,5.0,339.0,11.0,11.0
2004,Ventura,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,131.0,0.0,0,0,California,366.0,161.0,125.0,66.0,14.0,0.0,0.0,182.0,129.0,57.0,0.0,23.0,305.0,38.0,0.0
2004,Tuolumne,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,19.0,0.0,0,0,California,366.0,227.0,123.0,16.0,0.0,0.0,0.0,140.0,87.0,44.0,4.0,0.0,362.0,0.0,0.0
2004,Yolo,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,51.0,0.0,0,0,California,366.0,242.0,110.0,14.0,0.0,0.0,0.0,135.0,82.0,44.0,0.0,4.0,235.0,117.0,10.0
2004,Sutter,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,25.0,0.0,0,0,California,366.0,214.0,122.0,29.0,1.0,0.0,0.0,159.0,96.0,46.0,0.0,57.0,231.0,78.0,0.0
2004,Tulare,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,66.0,0.0,0,0,California,366.0,46.0,157.0,86.0,77.0,0.0,0.0,195.0,164.0,96.0,0.0,7.0,217.0,142.0,0.0
2004,Sacramento,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,301.0,0.0,0,0,California,366.0,112.0,181.0,63.0,10.0,0.0,0.0,172.0,122.0,63.0,0.0,11.0,207.0,147.0,1.0
2004,Riverside,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,344.0,0.0,0,0,California,366.0,60.0,129.0,93.0,67.0,17.0,0.0,212.0,172.0,98.0,0.0,12.0,215.0,136.0,3.0
2004,San Bernardino,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,305.0,0.0,0,0,California,366.0,64.0,134.0,86.0,60.0,22.0,0.0,242.0,182.0,90.0,0.0,65.0,238.0,61.0,2.0
2004,Orange,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,637.0,0.0,0,0,California,366.0,75.0,215.0,66.0,10.0,0.0,0.0,179.0,126.0,67.0,0.0,36.0,203.0,126.0,1.0
2004,Placer,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,63.0,0.0,0,0,California,366.0,160.0,133.0,59.0,14.0,0.0,0.0,192.0,126.0,56.0,0.0,10.0,281.0,75.0,0.0
2004,San Mateo,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,201.0,0.0,0,0,California,364.0,255.0,103.0,6.0,0.0,0.0,0.0,120.0,68.0,40.0,2.0,27.0,112.0,223.0,0.0
2004,Santa Clara,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,278.0,0.0,0,0,California,366.0,222.0,120.0,24.0,0.0,0.0,0.0,147.0,86.0,46.0,0.0,32.0,166.0,168.0,0.0
2004,Santa Barbara,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,98.0,0.0,0,0,California,366.0,217.0,130.0,17.0,2.0,0.0,0.0,192.0,87.0,48.0,0.0,7.0,347.0,12.0,0.0
2004,San Francisco,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,248.0,0.0,0,0,California,366.0,243.0,116.0,7.0,0.0,0.0,0.0,149.0,69.0,41.0,0.0,52.0,68.0,245.0,1.0
2004,San Diego,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,477.0,0.0,0,0,California,366.0,76.0,235.0,49.0,6.0,0.0,0.0,174.0,112.0,67.0,0.0,47.0,197.0,118.0,4.0
2004,San Luis Obispo,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,56.0,0.0,0,0,California,366.0,287.0,73.0,6.0,0.0,0.0,0.0,119.0,64.0,41.0,0.0,17.0,324.0,14.0,11.0
2004,San Joaquin,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,91.0,0.0,0,0,California,366.0,264.0,88.0,13.0,1.0,0.0,0.0,179.0,82.0,43.0,0.0,89.0,206.0,50.0,21.0
2005,Madera,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,20.0,0.0,0,0,California,362.0,265.0,79.0,18.0,0.0,0.0,0.0,136.0,87.0,40.0,0.0,74.0,288.0,0.0,0.0
2005,Los Angeles,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,2336.0,0.0,0,0,California,365.0,57.0,170.0,77.0,49.0,12.0,0.0,238.0,166.0,82.0,2.0,57.0,178.0,128.0,0.0
2005,Marin,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,57.0,0.0,0,0,California,365.0,357.0,8.0,0.0,0.0,0.0,0.0,64.0,40.0,29.0,3.0,119.0,215.0,28.0,0.0
2005,Kings,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,14.0,0.0,0,0,California,364.0,201.0,115.0,41.0,7.0,0.0,0.0,182.0,105.0,48.0,0.0,64.0,246.0,49.0,5.0
2005,Kern,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,155.0,0.0,0,0,California,365.0,47.0,149.0,90.0,72.0,7.0,0.0,208.0,167.0,93.0,0.0,5.0,208.0,150.0,2.0
2005,Lake,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,14.0,0.0,0,0,California,361.0,352.0,9.0,0.0,0.0,0.0,0.0,87.0,46.0,35.0,0.0,0.0,355.0,6.0,0.0
2005,Monterey,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,59.0,0.0,0,0,California,365.0,351.0,14.0,0.0,0.0,0.0,0.0,84.0,45.0,35.0,0.0,26.0,322.0,13.0,4.0
2005,Nevada,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,26.0,0.0,0,0,California,365.0,188.0,113.0,44.0,18.0,2.0,0.0,216.0,126.0,50.0,0.0,0.0,303.0,20.0,42.0
2005,Napa,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,47.0,0.0,0,0,California,365.0,361.0,4.0,0.0,0.0,0.0,0.0,90.0,41.0,31.0,3.0,81.0,278.0,0.0,3.0
2005,Mendocino,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,20.0,0.0,0,0,California,365.0,357.0,8.0,0.0,0.0,0.0,0.0,69.0,43.0,32.0,2.0,35.0,310.0,12.0,6.0
2005,Merced,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,32.0,0.0,0,0,California,364.0,231.0,89.0,42.0,2.0,0.0,0.0,169.0,108.0,43.0,0.0,47.0,267.0,48.0,2.0
2005,Butte,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,57.0,0.0,0,0,California,365.0,213.0,113.0,38.0,1.0,0.0,0.0,159.0,105.0,47.0,0.0,2.0,295.0,68.0,0.0
2005,Contra Costa,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,208.0,0.0,0,0,California,365.0,283.0,75.0,7.0,0.0,0.0,0.0,134.0,71.0,40.0,0.0,31.0,250.0,84.0,0.0
2005,Alameda,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,257.0,0.0,0,0,California,365.0,248.0,103.0,12.0,2.0,0.0,0.0,161.0,76.0,43.0,0.0,22.0,170.0,173.0,0.0
2005,Amador,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,13.0,0.0,0,0,California,365.0,277.0,66.0,18.0,4.0,0.0,0.0,179.0,87.0,38.0,14.0,0.0,351.0,0.0,0.0
2005,Humboldt,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,35.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Imperial,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,14.0,0.0,0,0,California,365.0,126.0,170.0,59.0,10.0,0.0,0.0,187.0,119.0,61.0,10.0,58.0,255.0,35.0,7.0
2005,El Dorado,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,33.0,0.0,0,0,California,365.0,238.0,67.0,37.0,23.0,0.0,0.0,197.0,129.0,43.0,1.0,0.0,363.0,0.0,1.0
2005,Fresno,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,190.0,0.0,0,0,California,365.0,105.0,145.0,70.0,43.0,2.0,0.0,206.0,154.0,72.0,0.0,20.0,214.0,130.0,1.0
2005,Sonoma,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,93.0,0.0,0,0,California,365.0,344.0,21.0,0.0,0.0,0.0,0.0,96.0,44.0,31.0,1.0,54.0,274.0,36.0,0.0
2005,Solano,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,95.0,0.0,0,0,California,365.0,244.0,106.0,15.0,0.0,0.0,0.0,145.0,79.0,41.0,0.0,10.0,176.0,179.0,0.0
2005,Stanislaus,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,116.0,0.0,0,0,California,365.0,242.0,83.0,32.0,8.0,0.0,0.0,172.0,105.0,42.0,2.0,85.0,223.0,53.0,2.0
2005,Shasta,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,58.0,0.0,0,0,California,365.0,277.0,70.0,15.0,3.0,0.0,0.0,159.0,84.0,43.0,0.0,0.0,355.0,10.0,0.0
2005,Santa Cruz,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,52.0,0.0,0,0,California,365.0,351.0,14.0,0.0,0.0,0.0,0.0,87.0,44.0,34.0,0.0,2.0,348.0,11.0,4.0
2005,Siskiyou,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,18.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Ventura,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,147.0,0.0,0,0,California,365.0,183.0,120.0,55.0,7.0,0.0,0.0,187.0,119.0,50.0,0.0,30.0,302.0,33.0,0.0
2005,Tuolumne,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,12.0,0.0,0,0,California,365.0,264.0,81.0,19.0,1.0,0.0,0.0,159.0,87.0,41.0,8.0,0.0,357.0,0.0,0.0
2005,Yuba,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,20.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Yolo,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,56.0,0.0,0,0,California,365.0,241.0,109.0,13.0,2.0,0.0,0.0,153.0,79.0,44.0,0.0,3.0,229.0,131.0,2.0
2005,Tehama,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,15.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,Sutter,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,28.0,0.0,0,0,California,365.0,201.0,136.0,28.0,0.0,0.0,0.0,143.0,93.0,48.0,0.0,23.0,219.0,122.0,1.0
2005,Tulare,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,70.0,0.0,0,0,California,365.0,74.0,142.0,79.0,66.0,4.0,0.0,207.0,161.0,84.0,0.0,1.0,204.0,160.0,0.0
2005,Sacramento,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,344.0,0.0,0,0,California,365.0,136.0,161.0,40.0,24.0,4.0,0.0,213.0,134.0,59.0,0.0,7.0,193.0,163.0,2.0
2005,Riverside,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,308.0,0.0,0,0,California,365.0,73.0,135.0,89.0,53.0,15.0,0.0,228.0,172.0,90.0,0.0,14.0,222.0,122.0,7.0
2005,San Bernardino,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,338.0,0.0,0,0,California,365.0,68.0,144.0,73.0,54.0,26.0,0.0,242.0,185.0,82.0,0.0,82.0,235.0,45.0,3.0
2005,Orange,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,563.0,0.0,0,0,California,365.0,125.0,212.0,27.0,1.0,0.0,0.0,155.0,93.0,57.0,0.0,48.0,149.0,168.0,0.0
2005,Placer,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,69.0,0.0,0,0,California,365.0,153.0,147.0,44.0,19.0,2.0,0.0,203.0,130.0,56.0,0.0,10.0,215.0,140.0,0.0
2005,San Mateo,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,198.0,0.0,0,0,California,365.0,235.0,123.0,7.0,0.0,0.0,0.0,133.0,71.0,42.0,0.0,19.0,118.0,227.0,1.0
2005,Santa Clara,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,332.0,0.0,0,0,California,365.0,213.0,130.0,21.0,1.0,0.0,0.0,154.0,88.0,46.0,0.0,23.0,167.0,174.0,1.0
2005,Santa Barbara,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,92.0,0.0,0,0,California,365.0,233.0,119.0,13.0,0.0,0.0,0.0,140.0,84.0,47.0,0.0,2.0,345.0,17.0,1.0
2005,San Francisco,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,269.0,0.0,0,0,California,365.0,288.0,70.0,7.0,0.0,0.0,0.0,122.0,63.0,37.0,0.0,73.0,115.0,177.0,0.0
2005,San Diego,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,428.0,0.0,0,0,California,365.0,83.0,227.0,50.0,5.0,0.0,0.0,159.0,111.0,67.0,0.0,63.0,208.0,89.0,5.0
2005,San Luis Obispo,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,47.0,0.0,0,0,California,365.0,283.0,77.0,5.0,0.0,0.0,0.0,150.0,67.0,41.0,0.0,17.0,332.0,14.0,2.0
2005,San Joaquin,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,123.0,0.0,0,0,California,365.0,281.0,69.0,13.0,2.0,0.0,0.0,155.0,71.0,40.0,3.0,110.0,190.0,58.0,4.0
2006,San Benito,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,13.0,0.0,0,0,California,365.0,276.0,70.0,17.0,2.0,0.0,0.0,156.0,80.0,42.0,0.0,0.0,364.0,1.0,0.0
2006,San Bernardino,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,306.0,0.0,0,0,California,365.0,66.0,156.0,67.0,56.0,20.0,0.0,239.0,179.0,80.0,0.0,73.0,241.0,42.0,9.0
2006,Riverside,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,308.0,0.0,0,0,California,365.0,74.0,147.0,79.0,54.0,11.0,0.0,218.0,174.0,84.0,0.0,19.0,231.0,97.0,18.0
2006,Sacramento,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,335.0,0.0,0,0,California,365.0,119.0,153.0,57.0,33.0,3.0,0.0,207.0,149.0,64.0,0.0,7.0,207.0,145.0,6.0
2006,San Luis Obispo,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,46.0,0.0,0,0,California,365.0,219.0,95.0,45.0,6.0,0.0,0.0,174.0,115.0,46.0,0.0,8.0,335.0,17.0,5.0
2006,San Mateo,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,205.0,0.0,0,0,California,365.0,269.0,94.0,1.0,1.0,0.0,0.0,161.0,62.0,39.0,1.0,32.0,131.0,201.0,0.0
2006,San Francisco,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,258.0,0.0,0,0,California,365.0,266.0,95.0,4.0,0.0,0.0,0.0,147.0,63.0,37.0,2.0,81.0,93.0,189.0,0.0
2006,San Diego,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,391.0,0.0,0,0,California,365.0,84.0,210.0,55.0,16.0,0.0,0.0,187.0,126.0,70.0,0.0,52.0,220.0,86.0,7.0
2006,San Joaquin,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,120.0,0.0,0,0,California,365.0,227.0,101.0,30.0,7.0,0.0,0.0,195.0,101.0,44.0,0.0,79.0,233.0,47.0,6.0
2006,Monterey,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,60.0,0.0,0,0,California,365.0,345.0,19.0,1.0,0.0,0.0,0.0,126.0,46.0,37.0,0.0,23.0,326.0,13.0,3.0
2006,Mendocino,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,12.0,0.0,0,0,California,365.0,341.0,24.0,0.0,0.0,0.0,0.0,97.0,48.0,34.0,0.0,37.0,307.0,15.0,6.0
2006,Merced,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,24.0,0.0,0,0,California,364.0,215.0,98.0,43.0,8.0,0.0,0.0,172.0,112.0,44.0,0.0,45.0,268.0,48.0,3.0
2006,Orange,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,601.0,0.0,0,0,California,365.0,131.0,203.0,21.0,9.0,1.0,0.0,209.0,97.0,56.0,0.0,42.0,171.0,152.0,0.0
2006,Placer,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,76.0,0.0,0,0,California,365.0,138.0,142.0,53.0,30.0,2.0,0.0,209.0,147.0,60.0,0.0,20.0,221.0,124.0,0.0
2006,Napa,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,44.0,0.0,0,0,California,365.0,349.0,14.0,2.0,0.0,0.0,0.0,105.0,44.0,34.0,2.0,84.0,273.0,0.0,6.0
2006,Nevada,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,21.0,0.0,0,0,California,365.0,174.0,108.0,59.0,24.0,0.0,0.0,200.0,136.0,53.0,0.0,0.0,284.0,20.0,61.0
2006,Tulare,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,76.0,0.0,0,0,California,365.0,71.0,151.0,74.0,67.0,2.0,0.0,204.0,161.0,88.0,0.0,0.0,213.0,152.0,0.0
2006,Ventura,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,120.0,0.0,0,0,California,365.0,202.0,111.0,38.0,14.0,0.0,0.0,197.0,119.0,48.0,0.0,24.0,305.0,34.0,2.0
2006,Tuolumne,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,15.0,0.0,0,0,California,365.0,268.0,81.0,16.0,0.0,0.0,0.0,143.0,84.0,38.0,0.0,0.0,365.0,0.0,0.0
2006,Tehama,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,22.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Yolo,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,60.0,0.0,0,0,California,365.0,236.0,99.0,25.0,5.0,0.0,0.0,172.0,87.0,44.0,0.0,8.0,257.0,97.0,3.0
2006,Yuba,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,12.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Shasta,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,44.0,0.0,0,0,California,365.0,252.0,90.0,22.0,1.0,0.0,0.0,151.0,90.0,45.0,0.0,0.0,348.0,17.0,0.0
2006,Santa Barbara,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,80.0,0.0,0,0,California,365.0,229.0,120.0,15.0,1.0,0.0,0.0,162.0,80.0,48.0,0.0,4.0,346.0,14.0,1.0
2006,Santa Cruz,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,30.0,0.0,0,0,California,365.0,347.0,17.0,1.0,0.0,0.0,0.0,101.0,45.0,36.0,0.0,3.0,345.0,12.0,5.0
2006,Santa Clara,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,334.0,0.0,0,0,California,365.0,208.0,135.0,15.0,7.0,0.0,0.0,200.0,88.0,47.0,0.0,23.0,160.0,174.0,8.0
2006,Stanislaus,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,114.0,0.0,0,0,California,365.0,219.0,100.0,32.0,14.0,0.0,0.0,179.0,108.0,44.0,6.0,63.0,233.0,60.0,3.0
2006,Sonoma,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,107.0,0.0,0,0,California,365.0,340.0,24.0,0.0,1.0,0.0,0.0,153.0,47.0,33.0,1.0,42.0,275.0,46.0,1.0
2006,Sutter,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,20.0,0.0,0,0,California,365.0,167.0,151.0,41.0,6.0,0.0,0.0,179.0,108.0,54.0,0.0,23.0,215.0,125.0,2.0
2006,Siskiyou,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,11.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,Solano,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,99.0,0.0,0,0,California,365.0,201.0,144.0,17.0,3.0,0.0,0.0,154.0,85.0,47.0,0.0,15.0,141.0,209.0,0.0
2006,Amador,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,12.0,0.0,0,0,California,364.0,265.0,69.0,27.0,3.0,0.0,0.0,185.0,97.0,37.0,0.0,0.0,364.0,0.0,0.0
2006,Alameda,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,234.0,0.0,0,0,California,365.0,220.0,123.0,17.0,5.0,0.0,0.0,190.0,84.0,45.0,0.0,25.0,155.0,185.0,0.0
2006,Lake,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,15.0,0.0,0,0,California,364.0,336.0,27.0,1.0,0.0,0.0,0.0,101.0,48.0,35.0,0.0,0.0,358.0,6.0,0.0
2006,Kern,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,159.0,0.0,0,0,California,365.0,56.0,129.0,95.0,71.0,14.0,0.0,217.0,175.0,100.0,0.0,4.0,209.0,147.0,5.0
2006,Marin,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,51.0,0.0,0,0,California,365.0,353.0,12.0,0.0,0.0,0.0,0.0,64.0,41.0,30.0,3.0,122.0,209.0,28.0,3.0
2006,Los Angeles,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,2283.0,0.0,0,0,California,365.0,64.0,172.0,79.0,39.0,11.0,0.0,224.0,161.0,82.0,1.0,63.0,178.0,121.0,2.0
2006,Madera,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,23.0,0.0,0,0,California,363.0,260.0,72.0,30.0,1.0,0.0,0.0,174.0,97.0,39.0,0.0,61.0,302.0,0.0,0.0
2006,Contra Costa,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,196.0,0.0,0,0,California,365.0,265.0,80.0,16.0,4.0,0.0,0.0,169.0,83.0,41.0,0.0,45.0,241.0,77.0,2.0
2006,Butte,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,66.0,0.0,0,0,California,365.0,155.0,142.0,59.0,9.0,0.0,0.0,172.0,122.0,56.0,0.0,1.0,262.0,100.0,2.0
2006,Calaveras,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,13.0,0.0,0,0,California,364.0,230.0,88.0,34.0,11.0,1.0,0.0,201.0,108.0,42.0,0.0,0.0,347.0,17.0,0.0
2006,Imperial,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,16.0,0.0,0,0,California,365.0,118.0,184.0,54.0,9.0,0.0,0.0,190.0,119.0,62.0,6.0,67.0,246.0,24.0,22.0
2006,Humboldt,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,29.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,El Dorado,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,36.0,0.0,0,0,California,365.0,215.0,71.0,50.0,27.0,2.0,0.0,210.0,143.0,43.0,0.0,0.0,365.0,0.0,0.0
2006,Fresno,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,189.0,0.0,0,0,California,365.0,82.0,149.0,85.0,47.0,2.0,0.0,208.0,156.0,80.0,0.0,21.0,194.0,149.0,1.0
2007,Shasta,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,52.0,0.0,0,0,California,365.0,262.0,81.0,22.0,0.0,0.0,0.0,133.0,90.0,44.0,0.0,0.0,353.0,12.0,0.0
2007,Solano,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,92.0,0.0,0,0,California,365.0,216.0,131.0,18.0,0.0,0.0,0.0,126.0,81.0,45.0,0.0,7.0,156.0,202.0,0.0
2007,San Mateo,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,202.0,0.0,0,0,California,365.0,274.0,86.0,5.0,0.0,0.0,0.0,126.0,63.0,38.0,0.0,38.0,126.0,201.0,0.0
2007,Santa Barbara,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,56.0,0.0,0,0,California,365.0,224.0,120.0,19.0,2.0,0.0,0.0,183.0,84.0,48.0,0.0,2.0,341.0,20.0,2.0
2007,San Luis Obispo,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,35.0,0.0,0,0,California,365.0,191.0,133.0,39.0,2.0,0.0,0.0,156.0,101.0,49.0,0.0,8.0,336.0,12.0,9.0
2007,Santa Cruz,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,38.0,0.0,0,0,California,365.0,352.0,13.0,0.0,0.0,0.0,0.0,97.0,44.0,34.0,0.0,2.0,343.0,13.0,7.0
2007,Santa Clara,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,276.0,0.0,0,0,California,365.0,236.0,116.0,12.0,1.0,0.0,0.0,152.0,78.0,44.0,0.0,15.0,164.0,186.0,0.0
2007,Tuolumne,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,15.0,0.0,0,0,California,364.0,246.0,79.0,37.0,2.0,0.0,0.0,169.0,101.0,42.0,0.0,0.0,364.0,0.0,0.0
2007,Tulare,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,76.0,0.0,0,0,California,365.0,59.0,126.0,120.0,60.0,0.0,0.0,192.0,156.0,100.0,0.0,4.0,200.0,160.0,1.0
2007,Yuba,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,14.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,Ventura,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,96.0,0.0,0,0,California,365.0,181.0,141.0,37.0,6.0,0.0,0.0,190.0,105.0,51.0,0.0,13.0,308.0,42.0,2.0
2007,Yolo,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,0,44.0,0.0,0,0,California,365.0,265.0,89.0,9.0,2.0,0.0,0.0,164.0,74.0,43.0,0.0,5.0,257.0,101.0,2.0
